order_id,customer_id,order_date,amount,product_category
6336,1516,2024-08-26,487.54,Home
6337,1531,2024-01-28,71.47,Sports
6338,1689,invalid,148.9,Books
6339,1735,2025-06-12,162.75,Toys
6340,1320,2024-12-01,354.81,Toys
6341,1102,2025-04-15,422.9,Clothing
6342,1147,2025-10-11,35.43,Toys
6343,1430,2024-04-06,6.5,Sports
6344,1087,2023-11-16,334.88,Sports
6345,1766,2025-01-10,231.26,Home
6346,1508,2024-02-16,139.45,Toys
6347,1362,2025-05-29,107.49,Toys
6348,1026,2024-06-03,31.47,Clothing
6349,1985,2024-06-24,363.46,Home
6350,1708,2025-05-12,274.52,Clothing
6351,1178,2025-04-07,148.51,Home
6352,1905,2024-11-06,341.61,Books
6353,1323,2025-09-14,331.18,Books
6354,1312,2024-04-19,70.45,Books
6355,1345,2025-04-15,284.97,Books
6356,1378,2024-05-26,25.24,Clothing
6357,1320,2025-07-19,399.96,Books
6358,1903,2024-07-23,228.6,Sports
6359,1289,2025-09-13,283.88,Electronics
6360,1712,2024-09-13,145.27,Electronics
6361,1463,2025-02-21,245.79,Books
6362,1816,2024-04-28,194.79,Books
6363,1679,2024-12-02,214.71,Books
6364,1802,2024-12-09,268.24,Sports
6365,1941,2023-12-16,372.63,Home
6366,1896,2025-08-18,176.35,Electronics
6367,1932,2024-01-21,93.97,Home
6368,1707,2025-03-02,383.67,Home
6369,1127,2023-12-26,186.61,Books
6370,1889,2024-08-07,437.97,Sports
6371,1571,2025-01-21,262.8,Toys
6372,1642,2024-05-12,409.5,Clothing
6373,1538,2025-03-08,155.09,Home
6374,1373,2025-04-11,279.21,Electronics
6375,1350,2025-04-26,404.15,Clothing
6376,1488,2025-09-25,49.07,Clothing
6377,1567,2024-12-15,332.58,Toys
6378,1199,2025-06-23,29.48,Toys
6379,1968,2025-07-31,144.7,Clothing
6380,1492,2023-12-03,136.15,Clothing
6381,1698,2025-10-28,391.69,Home
6382,1743,2023-11-24,114.6,Sports
6383,1811,2024-10-06,436.79,Home
6384,1160,2024-11-01,289.47,Clothing
6385,1299,invalid,486.94,Sports
6386,1893,2024-04-18,316.37,Sports
6387,1528,2023-12-04,345.87,Clothing
6388,1322,2024-03-09,241.95,Electronics
6389,1033,2025-04-01,151.62,Books
6390,1220,2024-03-22,266.11,Sports
6391,1743,2024-12-02,322.31,Clothing
6392,1859,2024-04-28,196.64,Home
6393,1502,2024-03-07,56.72,Toys
6394,1224,2025-08-04,13.6,Electronics
6395,1216,2024-05-18,248.36,Electronics
6396,1963,2025-06-17,211.08,Books
6397,1354,2024-12-31,69.81,Electronics
6398,1630,2025-05-06,286.04,Books
6399,1199,2025-03-13,433.09,Electronics
6400,1859,2024-04-30,403.95,Electronics
6401,1731,2024-05-01,297.84,Toys
6402,1211,2025-05-07,219.57,Toys
6403,1610,2025-03-08,129.32,Clothing
6404,1503,2025-07-16,174.93,Toys
6405,1097,2025-05-10,353.29,Home
6406,1542,invalid,227.1,Home
6407,1308,2025-09-03,482.31,Clothing
6408,1615,2025-05-15,197.83,Clothing
6409,1960,2024-08-30,104.47,Books
6410,1696,2024-12-11,246.07,Toys
6411,1081,2024-07-18,143.38,Sports
6412,1967,2023-12-15,324.32,Electronics
6413,1217,2025-02-21,471.41,Books
6414,1756,2024-11-26,269.23,Books
6415,1192,2024-03-11,489.88,Sports
6416,1382,2025-02-15,381.12,Toys
6417,1818,2024-09-04,244.47,Sports
6418,1019,2025-01-05,346.92,Sports
6419,1883,2025-08-09,40.95,Books
6420,1255,2025-06-25,376.66,Books
6421,1353,2025-02-06,185.29,Home
6422,1905,2024-04-02,284.74,Books
6423,1430,2025-06-04,362.24,Clothing
6424,1111,2025-10-06,339.58,Home
6425,1550,2025-06-20,14.18,Electronics
6426,1461,2024-03-26,403.72,Clothing
6427,1507,2025-11-08,107.34,Books
6428,1891,2025-06-21,241.08,Toys
6429,1232,2024-03-15,88.97,Books
6430,1756,2024-12-09,82.22,Home
6431,1224,2025-09-02,190.14,Toys
6432,1447,2024-02-13,175.42,Books
6433,1731,2024-01-19,50.25,Books
6434,1859,2024-08-09,53.21,Toys
6435,1895,2025-11-09,203.61,Electronics
6436,1128,2024-01-12,464.02,Sports
6437,1315,2024-12-10,335.1,Books
6438,1850,2025-08-07,237.89,Home
6439,1116,2025-08-09,436.64,Toys
6440,1184,2025-01-19,132.24,Sports
6441,1839,2023-12-07,449.15,Electronics
6442,1337,2025-01-18,176.38,Books
6443,1123,2024-03-27,125.62,Books
6444,1772,2025-02-13,57.48,Books
6445,1009,2024-05-04,312.29,Home
6446,1302,2025-03-30,13.14,Toys
6447,1617,2025-01-04,162.29,Toys
6448,1376,2025-06-07,121.43,Home
6449,1791,2024-03-05,34.32,Home
6450,1331,2024-12-05,396.06,Toys
6451,1035,2024-02-02,192.73,Toys
6452,1674,2024-11-25,63.53,Electronics
6453,1137,invalid,190.04,Sports
6454,1166,2025-09-20,373.51,Books
6455,1771,2024-04-17,196.74,Sports
6456,1611,2024-07-25,472.78,Books
6457,1835,2024-06-22,13.19,Clothing
6458,1698,2025-04-20,14.64,Toys
6459,1089,2024-06-01,155.42,Sports
6460,1621,2023-12-10,115.54,Electronics
6461,1040,2025-01-17,324.64,Electronics
6462,1041,2024-12-12,337.44,Clothing
6463,1597,2024-06-15,453.24,Books
6464,1765,2024-05-22,417.68,Sports
6465,1276,2024-08-06,250.19,Electronics
6466,1160,2023-12-08,456.05,Sports
6467,1930,2023-12-03,422.02,Toys
6468,1908,2025-08-31,13.17,Toys
6469,1255,2025-08-14,482.3,Electronics
6470,1228,2024-07-08,404.33,Electronics
6471,1099,2025-06-28,391.39,Clothing
6472,1442,2023-12-11,383.79,Clothing
6473,1704,2025-02-14,482.51,Sports
6474,1258,2025-02-25,469.32,Home
6475,1412,2024-03-23,215.57,Electronics
6476,1570,2025-05-20,291.89,Books
6477,1626,2023-11-26,239.88,Clothing
6478,1166,2023-12-23,142.22,Toys
6479,1976,2024-12-11,386.7,Home
6480,1221,2024-10-03,364.86,Home
6481,1856,2025-10-07,265.36,Home
6482,1915,2024-08-05,23.91,Home
6483,1174,2024-10-29,91.79,Electronics
6484,1899,2024-02-01,307.42,Toys
6485,1483,2025-08-08,92.59,Toys
6486,1100,2025-03-30,354.26,Home
6487,1423,2024-08-22,401.73,Books
6488,1359,2024-02-07,442.51,Books
6489,1890,2025-10-07,64.07,Books
6490,1097,2024-09-09,185.32,Sports
6491,1558,2025-02-19,367.21,Books
6492,1931,2024-10-09,402.37,Home
6493,1698,2024-11-14,123.29,Clothing
6494,1015,2024-12-24,330.63,Books
6495,1846,2024-02-01,227.83,Books
6496,1894,2025-09-12,80.91,Home
6497,1056,2024-09-04,64.95,Home
6498,1862,2024-08-18,322.14,Electronics
6499,1360,2024-07-17,252.38,Books
6500,1205,2025-01-03,183.66,Toys
6501,1191,2025-03-24,239.34,Electronics
6502,1925,2023-11-26,143.5,Sports
6503,1598,2025-02-22,145.8,Electronics
6504,1347,2024-08-20,86.75,Toys
6505,1020,2024-08-17,352.26,Electronics
6506,1544,2023-12-15,92.75,Books
6507,1995,2024-09-16,140.25,Electronics
6508,1595,2025-04-24,498.44,Electronics
6509,1909,invalid,245.84,Sports
6510,1816,2025-10-17,374.81,Sports
6511,1770,2024-09-09,355.46,Electronics
6512,1539,2023-12-04,398.75,Clothing
6513,1056,2024-03-22,missing,Home
6514,1813,2025-03-03,223.72,Sports
6515,1738,2025-07-03,381.13,Clothing
6516,1123,2024-06-22,315.2,Electronics
6517,1047,2024-04-28,99.51,Home
6518,1843,2025-08-25,441.91,Books
6519,1371,2023-11-22,63.11,Sports
6520,1533,invalid,305.56,Clothing
6521,1329,2024-07-05,327.14,Books
6522,1035,2024-03-31,234.63,Clothing
6523,1312,2024-08-09,346.2,Home
6524,1694,2024-05-02,395.61,Books
6525,1868,2024-05-20,482.17,Home
6526,1488,2025-08-07,472.76,Clothing
6527,1153,2024-12-24,489.9,Clothing
6528,1569,2025-07-15,missing,Home
6529,1519,2024-04-05,304.11,Sports
6530,1763,2024-09-03,416.21,Clothing
6531,1319,2024-03-03,393.54,Sports
6532,1367,2025-07-06,449.2,Clothing
6533,1228,2025-02-26,175.21,Home
6534,1413,2025-01-26,12.75,Home
6535,1183,2024-09-17,217.79,Electronics
6536,1344,2025-09-20,238.0,Sports
6537,1384,2024-10-19,72.45,Books
6538,1593,2025-08-13,350.74,Home
6539,1447,2023-12-19,215.98,Toys
6540,1416,2025-09-18,228.61,Sports
6541,1079,2024-03-17,320.45,Electronics
6542,1874,2025-09-04,468.99,Clothing
6543,1687,2024-09-10,74.0,Electronics
6544,1555,2025-03-09,108.97,Electronics
6545,1830,2024-09-10,229.13,Books
6546,1349,2025-07-16,244.48,Clothing
6547,1037,2024-04-13,209.9,Clothing
6548,1663,2023-11-23,79.26,Books
6549,1737,2024-09-14,289.97,Clothing
6550,1717,2024-09-06,276.9,Clothing
6551,1885,2024-01-27,118.6,Toys
6552,1594,2024-04-11,387.32,Home
6553,1420,2024-11-12,301.05,Home
6554,1948,2024-02-25,413.68,Home
6555,1793,2025-06-14,157.8,Electronics
6556,1580,invalid,167.62,Electronics
6557,1504,2025-10-27,326.17,Clothing
6558,1687,2024-10-22,139.37,Books
6559,1933,2024-06-30,171.95,Books
6560,1496,2024-04-29,41.17,Toys
6561,1106,2025-10-06,116.33,Sports
6562,1156,2025-03-20,277.82,Sports
6563,1384,2024-04-06,105.91,Books
6564,1383,2025-10-11,289.29,Books
6565,1026,2024-10-11,360.33,Books
6566,1613,2025-06-25,135.97,Electronics
6567,1161,2025-07-28,422.58,Sports
6568,1925,2024-11-08,162.92,Clothing
6569,1555,2025-09-11,56.53,Clothing
6570,1774,2025-07-26,105.58,Toys
6571,1354,2024-10-27,383.24,Home
6572,1985,2024-01-02,154.05,Clothing
6573,1774,invalid,86.58,Sports
6574,1107,2025-01-12,262.63,Sports
6575,1228,2024-10-02,26.14,Electronics
6576,1224,2025-01-14,109.45,Clothing
6577,1580,2025-06-16,62.19,Books
6578,1366,2025-06-17,158.96,Books
6579,1643,2025-08-20,291.03,Sports
6580,,2024-01-10,76.98,Books
6581,1733,2024-08-07,498.19,Clothing
6582,1669,2025-01-18,490.21,Sports
6583,1784,2025-09-22,118.74,Sports
6584,1917,2025-10-15,388.13,Sports
6585,1110,2024-12-18,216.98,Toys
6586,1473,2023-12-05,69.16,Books
6587,1948,2024-08-30,48.36,Home
6588,1139,2024-01-29,372.37,Toys
6589,1445,2024-11-22,112.35,Toys
6590,,2024-08-17,84.67,Clothing
6591,1811,2024-02-12,389.55,Home
6592,1975,2024-02-20,87.97,Electronics
6593,1321,2023-12-18,200.3,Books
6594,1115,2024-10-12,238.8,Sports
6595,,2024-10-07,312.38,Electronics
6596,1666,2025-06-25,238.06,Books
6597,1559,2025-07-06,43.17,Books
6598,1123,2025-10-31,253.9,Books
6599,1236,2025-09-23,396.9,Books
6600,1541,2024-10-04,403.66,Clothing
6601,1244,2024-04-21,26.32,Clothing
6602,1146,2024-05-04,64.3,Home
6603,1871,2025-07-22,187.1,Home
6604,1797,2025-05-13,111.13,Home
6605,1401,2025-06-22,351.78,Books
6606,1907,2025-03-06,64.91,Home
6607,1161,2024-09-07,254.75,Electronics
6608,1970,2025-04-05,341.79,Books
6609,1172,2025-04-05,307.76,Books
6610,1949,2024-03-02,62.36,Electronics
6611,1719,2024-10-24,80.31,Clothing
6612,1223,2024-05-27,167.04,Toys
6613,1054,2024-07-18,398.49,Sports
6614,1070,2025-10-29,178.51,Home
6615,1884,2025-08-28,173.8,Books
6616,1484,invalid,192.44,Books
6617,1072,2024-06-06,69.92,Toys
6618,1029,2025-07-24,233.99,Sports
6619,1360,2025-04-11,54.06,Toys
6620,1422,2023-12-03,17.3,Books
6621,1210,2025-06-23,265.44,Books
6622,1978,2024-02-07,409.33,Clothing
6623,1314,2024-02-27,294.51,Toys
6624,1174,2025-06-14,208.77,Home
6625,1810,2025-02-10,427.41,Books
6626,1191,2024-07-14,273.91,Electronics
6627,1224,2024-11-02,403.97,Sports
6628,1827,2024-07-12,25.02,Books
6629,1066,2024-03-22,181.86,Home
6630,1302,2025-02-04,34.15,Books
6631,1688,2025-03-29,351.58,Sports
6632,1686,2024-11-19,7.99,Home
6633,1352,2024-01-20,162.19,Books
6634,1770,2025-11-02,306.65,Toys
6635,1959,2025-01-30,246.16,Home
6636,1014,2024-01-04,46.51,Clothing
6637,1822,2024-08-07,122.0,Home
6638,1271,2024-09-01,144.64,Home
6639,1412,2024-06-01,404.4,Electronics
6640,1994,2024-02-04,472.96,Books
6641,1840,2024-07-18,236.52,Books
6642,1250,2024-05-03,271.57,Home
6643,1122,2024-02-18,286.64,Clothing
6644,1052,2025-08-03,296.2,Books
6645,1610,2023-11-17,307.68,Toys
6646,1249,2024-07-05,489.25,Books
6647,1441,2025-03-21,482.98,Electronics
6648,1624,2024-12-19,416.05,Clothing
6649,1436,2025-04-30,387.11,Home
6650,1404,2024-02-18,176.06,Toys
6651,1500,2025-07-10,233.05,Home
6652,1893,2024-05-03,218.5,Clothing
6653,1660,2024-07-22,missing,Electronics
6654,1129,2023-12-23,225.17,Clothing
6655,1367,2024-02-24,432.65,Electronics
6656,1423,2024-12-12,376.86,Home
6657,1572,2025-10-27,423.86,Sports
6658,1036,2025-01-26,303.26,Electronics
6659,1129,2024-08-31,326.14,Clothing
6660,1997,2024-10-30,297.47,Electronics
6661,1180,2024-10-20,44.05,Toys
6662,1077,2025-10-04,349.32,Books
6663,1900,2025-07-16,213.63,Books
6664,1533,2025-11-05,448.52,Toys
6665,1335,2025-04-21,107.2,Clothing
6666,1283,2025-03-03,94.22,Electronics
6667,1215,2024-07-11,118.5,Toys
6668,1859,2025-03-17,62.32,Home
6669,1500,2024-08-13,230.16,Clothing
6670,1942,2025-07-17,144.96,Clothing
6671,1301,2024-11-13,57.32,Clothing
6672,1518,2025-06-16,348.5,Sports
6673,1113,2023-12-12,236.8,Toys
6674,1514,2024-07-20,147.22,Electronics
6675,1110,2025-04-24,298.27,Books
6676,1448,2025-01-11,370.41,Books
6677,1131,2025-07-22,288.96,Books
6678,1247,2025-09-16,248.43,Clothing
6679,1615,2025-05-18,122.68,Books
6680,1642,2024-06-04,131.55,Sports
6681,1266,2024-11-20,147.4,Toys
6682,1358,2025-05-27,92.17,Books
6683,1080,2025-04-26,48.71,Clothing
6684,1184,2024-06-14,344.3,Sports
6685,1671,2025-01-29,337.21,Clothing
6686,1545,2025-10-07,33.44,Books
6687,1800,2023-12-02,216.03,Clothing
6688,1442,2024-07-12,393.63,Electronics
6689,1359,2023-12-22,46.7,Clothing
6690,1100,2024-12-18,70.85,Clothing
6691,1494,2025-05-02,334.63,Sports
6692,1311,2025-01-30,114.71,Clothing
6693,1407,2025-02-10,158.05,Clothing
6694,1956,2024-12-25,75.07,Home
6695,1493,2024-12-29,319.44,Clothing
6696,1024,2025-09-06,251.41,Toys
6697,1242,2025-09-29,400.46,Books
6698,1651,2024-07-20,379.44,Sports
6699,1755,2024-08-09,125.0,Clothing
6700,1269,2024-01-23,440.05,Toys
6701,1684,2025-01-10,75.34,Electronics
6702,1549,2024-12-27,354.64,Clothing
6703,1659,2024-08-06,391.59,Home
6704,1714,2025-03-05,379.49,Toys
6705,1824,2025-09-18,460.59,Electronics
6706,1150,2023-11-16,missing,Home
6707,1961,2024-03-14,426.98,Sports
6708,1780,2024-12-17,278.44,Books
6709,1416,2025-01-26,172.37,Books
6710,1822,2024-05-05,62.97,Toys
6711,1229,2024-12-13,361.49,Home
6712,1014,2024-10-02,147.13,Books
6713,1068,2024-08-24,357.71,Clothing
6714,1878,2024-01-25,85.86,Electronics
6715,1548,2025-03-02,237.13,Books
6716,1325,2024-09-03,116.9,Clothing
6717,1036,2024-04-15,249.24,Clothing
6718,1384,2024-02-10,194.41,Books
6719,1130,2025-02-22,402.3,Books
6720,1977,2024-01-06,375.47,Home
6721,1777,2025-04-16,488.72,Books
6722,1673,2024-01-12,249.48,Books
6723,1816,2025-07-11,204.94,Home
6724,1832,2025-03-23,466.77,Books
6725,1721,2024-12-15,39.15,Books
6726,1263,2024-07-05,342.83,Electronics
6727,1203,2025-01-23,274.04,Sports
6728,1436,2024-06-24,464.02,Books
6729,1127,2025-06-03,367.9,Sports
6730,1074,2025-10-24,134.54,Electronics
6731,1238,2024-10-03,237.45,Toys
6732,1772,2024-12-14,143.29,Toys
6733,1315,2024-08-29,84.06,Toys
6734,1888,2024-01-20,357.48,Clothing
6735,1287,2024-05-14,430.77,Sports
6736,1721,2023-11-13,496.74,Toys
6737,1351,2025-01-20,66.97,Clothing
6738,1690,2025-03-15,303.24,Electronics
6739,1376,2025-06-22,219.75,Electronics
6740,1107,2025-05-07,105.28,Home
6741,1649,2025-09-30,166.68,Toys
6742,1492,2023-12-11,19.36,Books
6743,1161,2025-03-01,498.62,Books
6744,1057,2024-08-09,20.26,Home
6745,1994,2025-08-18,419.93,Toys
6746,1153,2024-02-12,6.16,Clothing
6747,1243,2024-08-13,104.39,Sports
6748,1851,2025-09-28,81.54,Toys
6749,1366,invalid,196.21,Clothing
6750,1450,2025-06-04,397.44,Toys
6751,1450,2024-03-27,156.57,Clothing
6752,1535,2024-08-29,38.01,Toys
6753,1189,2024-05-17,90.34,Toys
6754,1394,2024-11-28,348.1,Home
6755,1026,2025-10-02,320.78,Toys
6756,1616,2024-02-14,239.88,Electronics
6757,1936,2024-11-06,123.78,Books
6758,1192,2024-12-07,226.17,Toys
6759,1420,2024-03-11,480.84,Clothing
6760,1180,2025-04-07,449.0,Clothing
6761,1177,2024-07-29,317.42,Home
6762,1341,2024-04-23,105.85,Clothing
6763,1531,2024-12-26,29.03,Electronics
6764,1069,2023-12-06,130.0,Clothing
6765,1279,2025-01-19,472.37,Home
6766,1337,2024-05-18,90.41,Home
6767,1487,2024-09-14,61.79,Electronics
6768,1827,2025-02-25,406.36,Electronics
6769,1807,2024-06-03,175.95,Home
6770,1401,2024-04-28,53.01,Sports
6771,1259,2024-12-30,342.92,Electronics
6772,1652,2024-04-20,271.44,Toys
6773,1831,2025-09-17,275.69,Sports
6774,1273,2024-01-17,193.36,Toys
6775,1001,2025-10-30,150.13,Home
6776,1768,2025-03-27,171.7,Books
6777,1953,2023-11-24,249.57,Toys
6778,1630,2024-10-17,370.31,Toys
6779,1822,2023-11-13,52.04,Clothing
6780,1728,2025-05-16,20.48,Toys
6781,1833,2024-05-31,14.56,Home
6782,1456,2024-11-12,302.61,Home
6783,1504,2025-03-21,78.33,Electronics
6784,1639,2025-02-11,314.67,Home
6785,1056,2024-06-19,216.79,Books
6786,1161,2025-03-10,83.97,Home
6787,1448,2025-02-08,36.88,Electronics
6788,1627,2023-12-13,341.0,Sports
6789,1745,2024-08-11,119.13,Clothing
6790,1841,2024-04-27,484.95,Electronics
6791,1525,2025-06-21,268.39,Toys
6792,1004,2024-04-06,469.61,Electronics
6793,1091,2023-11-15,117.13,Home
6794,1185,2024-10-20,453.9,Electronics
6795,1406,2024-02-13,434.47,Books
6796,1945,2024-04-25,122.84,Toys
6797,1330,2024-06-30,246.87,Clothing
6798,1527,2024-09-17,12.49,Sports
6799,1882,2024-12-28,341.83,Home
6800,1784,2024-10-30,26.69,Electronics
6801,,2024-06-08,224.68,Sports
6802,1004,2024-12-24,39.17,Toys
6803,1213,2024-11-19,17.34,Clothing
6804,1145,2024-12-14,384.54,Sports
6805,1193,2024-02-02,322.89,Sports
6806,1750,2024-05-16,96.75,Electronics
6807,1067,2025-03-25,474.69,Sports
6808,1753,2024-09-09,86.18,Clothing
6809,1343,2024-01-16,107.09,Clothing
6810,1812,2024-03-05,385.9,Books
6811,1792,2025-08-04,486.27,Sports
6812,1986,2025-02-14,370.64,Clothing
6813,1905,2024-05-30,426.05,Clothing
6814,1219,2024-06-02,305.77,Electronics
6815,1967,2025-06-05,404.39,Sports
6816,1647,2024-11-29,169.22,Toys
6817,1273,2025-06-16,427.09,Toys
6818,1154,2025-08-16,462.44,Toys
6819,1456,2024-02-22,105.97,Sports
6820,1825,2024-12-01,300.1,Sports
6821,1228,2024-05-22,397.41,Books
6822,1314,2025-01-11,85.24,Sports
6823,1258,2025-04-02,445.67,Electronics
6824,1103,2024-12-07,191.62,Toys
6825,1049,2024-05-30,22.29,Clothing
6826,1971,2025-10-11,237.65,Toys
6827,1601,2023-11-27,78.94,Books
6828,1522,2024-01-20,435.2,Toys
6829,1055,invalid,417.56,Books
6830,1525,2024-08-03,46.58,Home
6831,1810,2025-01-02,353.56,Sports
6832,1561,2024-03-13,345.27,Books
6833,1635,2025-03-13,333.45,Clothing
6834,1690,2023-12-14,180.11,Sports
6835,1082,2024-08-19,144.44,Sports
6836,1564,2024-11-28,283.53,Clothing
6837,1693,2025-02-11,346.39,Sports
6838,1987,2024-10-25,131.88,Sports
6839,1744,2024-09-11,270.83,Electronics
6840,1092,2025-04-17,94.99,Electronics
6841,1847,2024-12-08,36.13,Books
6842,1319,2024-11-30,416.05,Toys
6843,1470,2025-01-15,289.33,Toys
6844,1704,2024-10-05,478.56,Toys
6845,1272,2025-03-10,218.93,Toys
6846,1534,2024-05-25,59.42,Clothing
6847,1220,2024-07-03,466.32,Toys
6848,1801,2025-06-21,449.65,Toys
6849,1964,2025-02-13,427.49,Toys
6850,1631,2025-03-20,125.66,Toys
6851,1878,2025-07-16,131.29,Home
6852,1010,2024-01-11,238.6,Clothing
6853,1935,2025-03-07,73.84,Sports
6854,1513,invalid,206.73,Toys
6855,1684,2025-03-02,402.3,Home
6856,1935,2025-04-29,268.89,Electronics
6857,1616,2025-09-06,72.93,Toys
6858,1615,2025-03-07,290.29,Clothing
6859,1727,2025-08-23,309.76,Sports
6860,1727,2025-10-03,259.88,Toys
6861,1619,2023-12-20,168.99,Toys
6862,1252,2024-02-01,401.5,Home
6863,1935,2024-08-03,102.63,Clothing
6864,1624,2025-08-02,240.93,Toys
6865,1203,2024-07-07,102.57,Toys
6866,1290,2025-09-17,11.79,Clothing
6867,1410,2024-08-09,378.66,Electronics
6868,1858,2023-12-19,289.42,Sports
6869,1568,2025-10-01,114.04,Clothing
6870,1364,2025-04-06,138.63,Electronics
6871,1274,2024-09-14,34.14,Clothing
6872,1424,2025-11-02,456.01,Clothing
6873,1498,2025-09-09,61.37,Books
6874,1209,2025-01-13,303.03,Clothing
6875,1121,2024-10-19,9.25,Books
6876,1164,2024-10-12,468.0,Clothing
6877,1813,2024-05-26,397.51,Clothing
6878,1322,2024-01-10,288.63,Electronics
6879,1512,2025-10-19,241.58,Clothing
6880,1947,2024-04-14,173.16,Clothing
6881,1382,2024-02-13,235.17,Books
6882,1211,2025-03-28,103.15,Sports
6883,1269,2024-10-16,54.98,Home
6884,1216,2025-05-11,363.01,Electronics
6885,1676,2025-01-29,211.56,Sports
6886,1078,2024-04-10,193.39,Books
6887,1477,2025-05-07,460.54,Electronics
6888,1324,2025-07-04,93.32,Home
6889,1954,2024-01-25,296.21,Clothing
6890,1782,2023-11-12,199.06,Home
6891,1772,2024-07-30,41.22,Electronics
6892,1511,2023-11-24,423.66,Electronics
6893,1555,2024-08-20,157.88,Electronics
6894,1429,2024-06-13,269.54,Clothing
6895,1545,2024-07-25,256.89,Books
6896,1607,2024-03-16,300.8,Clothing
6897,1383,2023-11-25,239.78,Books
6898,1471,2025-05-26,455.31,Electronics
6899,1977,2023-11-13,413.17,Electronics
6900,1545,2024-12-03,216.7,Toys
6901,1846,2024-11-14,294.74,Home
6902,1363,2025-02-19,24.85,Electronics
6903,1883,2024-10-29,319.6,Sports
6904,1291,2023-11-12,332.49,Toys
6905,1212,2025-02-01,207.19,Books
6906,1667,2024-04-23,479.55,Books
6907,1617,2025-03-14,428.7,Clothing
6908,1345,2024-02-21,459.88,Sports
6909,1501,2024-10-27,271.29,Toys
6910,1099,2025-06-26,455.81,Books
6911,1112,2025-08-17,145.04,Electronics
6912,1248,2024-07-16,468.03,Clothing
6913,1744,2024-12-10,321.99,Electronics
6914,1016,2024-10-11,267.7,Home
6915,1673,2023-12-12,23.28,Toys
6916,1249,2025-02-06,488.15,Sports
6917,1967,2025-07-29,225.56,Toys
6918,1665,2023-12-04,409.11,Books
6919,1855,2025-05-18,259.55,Clothing
6920,1497,2023-12-01,218.06,Toys
6921,1655,2025-07-05,323.93,Electronics
6922,1375,2025-01-25,430.96,Sports
6923,1470,2024-07-30,369.82,Sports
6924,1850,2025-02-07,47.19,Books
6925,1931,2024-10-28,310.37,Home
6926,1234,2025-10-25,408.66,Toys
6927,1962,2025-08-18,416.24,Sports
6928,1665,2025-05-26,204.44,Sports
6929,1823,2024-05-30,128.84,Books
6930,1574,2025-04-30,361.44,Home
6931,1309,2024-10-05,466.45,Toys
6932,1213,2024-04-29,392.89,Books
6933,1477,2024-07-28,57.37,Electronics
6934,1293,2025-10-09,140.26,Electronics
6935,1932,2024-09-02,420.19,Books
6936,1075,2025-04-28,368.66,Toys
6937,1247,2024-04-19,24.02,Clothing
6938,1965,2024-11-21,209.48,Home
6939,1796,2024-07-04,454.59,Books
6940,1687,2024-02-12,376.36,Home
6941,1716,2025-07-04,109.52,Electronics
6942,1302,2025-08-05,399.57,Clothing
6943,1577,2025-05-25,494.58,Clothing
6944,1090,2025-04-05,38.25,Home
6945,1701,2024-05-27,180.49,Books
6946,1373,2023-12-01,63.51,Sports
6947,1430,2024-09-17,35.39,Electronics
6948,1782,2024-01-13,101.76,Electronics
6949,1176,2024-04-26,485.07,Toys
6950,1626,2024-01-11,313.59,Books
6951,1030,2024-06-05,244.07,Home
6952,1205,2023-12-25,241.6,Books
6953,1739,2025-02-03,287.55,Sports
6954,1286,2024-03-20,287.22,Sports
6955,1067,invalid,254.03,Electronics
6956,1037,2025-10-02,351.21,Electronics
6957,1302,2024-02-05,443.99,Toys
6958,1214,2024-10-13,280.48,Home
6959,1699,2024-06-05,242.09,Sports
6960,1045,2024-05-19,287.06,Books
6961,1176,2025-05-17,13.36,Home
6962,1280,2024-03-05,461.62,Sports
6963,1731,2025-09-29,230.47,Home
6964,1041,2024-07-05,464.51,Sports
6965,1555,2025-09-09,491.77,Books
6966,1211,2025-04-26,144.15,Toys
6967,1164,2024-07-14,27.0,Books
6968,1290,2024-08-09,233.15,Clothing
6969,1424,2024-08-06,60.71,Clothing
6970,1846,2025-09-01,238.81,Home
6971,1277,2024-01-08,50.4,Toys
6972,1696,2025-08-19,388.18,Clothing
6973,1470,2024-11-11,218.93,Electronics
6974,1228,2025-10-29,167.45,Home
6975,1015,2024-07-30,489.41,Toys
6976,1952,2024-01-16,482.13,Home
6977,1984,2025-07-13,113.66,Electronics
6978,1918,2024-10-05,26.87,Books
6979,1856,2024-06-20,364.42,Sports
6980,1570,2024-07-20,79.25,Clothing
6981,1040,2024-04-10,462.18,Electronics
6982,1999,2024-06-18,82.26,Sports
6983,1949,2024-09-25,454.82,Toys
6984,1642,2025-09-10,112.93,Home
6985,1800,2024-11-15,235.25,Toys
6986,1837,2024-07-26,480.0,Books
6987,1483,2024-05-30,294.02,Sports
6988,1103,2025-04-27,33.65,Books
6989,1231,2025-02-19,472.97,Sports
6990,1859,2025-04-30,37.28,Books
6991,1427,2024-03-10,428.0,Books
6992,1426,2025-05-09,219.35,Books
6993,1515,2024-05-03,69.42,Clothing
6994,1830,2024-02-14,292.42,Home
6995,1372,2023-12-04,52.88,Toys
6996,1382,2025-03-10,311.79,Electronics
6997,1211,2025-10-22,294.84,Clothing
6998,1365,2024-03-31,355.53,Books
6999,1605,2024-08-04,219.9,Clothing
7000,1778,2025-08-13,309.42,Electronics
7001,1371,2024-07-09,432.15,Toys
7002,1403,2025-10-02,465.39,Home
7003,1403,2023-11-11,277.62,Home
